# All data presented on https://biobot.io/data is for personal and academic use only. Media may share and reference our data with attribution. This data included may not be used for commercial purposes. We ask that all commercial interest reach out to us directly at https://biobot.io/data-access.
date,display_name,eff_conc_sarscov2_weekly,eff_conc_sarscov2_weekly_rolling
2022-07-30,Nationwide,1036.2278002225596,1038.9912693429717
2022-08-06,Nationwide,927.6176218485994,921.4471665731612
2022-08-13,Nationwide,781.9847118220118,794.2604808808865
2022-08-20,Nationwide,710.0064161486716,716.0824867327774
2022-08-27,Nationwide,674.4845439799662,692.6172448095773
2022-09-03,Nationwide,747.7588767889275,744.6095595953284
2022-09-10,Nationwide,802.1373064362947,785.5082436548647
2022-09-17,Nationwide,756.7413593950821,753.2051758175777
2022-09-24,Nationwide,690.1283108888433,692.7169548144524
2022-10-01,Nationwide,639.0471259362588,639.8890960017883
2022-10-08,Nationwide,593.0177613768516,613.1182508776792
2022-10-15,Nationwide,667.5913338224098,650.7973858436648
2022-10-22,Nationwide,641.4012183954983,623.0801313461848
2022-10-29,Nationwide,505.2845806727056,535.954599943482
2022-11-05,Nationwide,553.1880585745711,543.440339881036
2022-11-12,Nationwide,542.6052243152269,554.9092029890097
2022-11-19,Nationwide,605.8462620985795,609.985017608365
2022-11-26,Nationwide,693.9198329406447,722.4329409982142
2022-12-03,Nationwide,953.0720521281274,909.1367330109296
2022-12-10,Nationwide,948.6123566124234,955.6157681909292
2022-12-17,Nationwide,986.1731305677554,996.0865280940044
2022-12-24,Nationwide,1083.214289680581,1085.2953439674448
2022-12-31,Nationwide,1192.741774514588,1157.9746504132515
2023-01-07,Nationwide,1093.6665147405763,1057.2900437648884
2023-01-14,Nationwide,776.3324291124367,827.4378868041954
2023-01-21,Nationwide,765.6310896348486,759.4035091378931
2023-01-28,Nationwide,717.5642671755269,719.7587240476254
2023-02-04,Nationwide,682.6641859487962,686.7862754243712
2023-02-11,Nationwide,672.4966415755155,667.2663394248092
2023-02-18,Nationwide,630.9472842979973,619.2148031949062
2023-02-25,Nationwide,519.0030404019323,524.2992400201698
2023-03-04,Nationwide,438.83599421529306,442.9912482754465
2023-03-11,Nationwide,383.60047238957446,386.74109415495576
2023-03-18,Nationwide,347.2086811561436,365.7486424341051
2023-03-25,Nationwide,422.0566575904818,381.70912831028727
2023-04-01,Nationwide,254.81945834365288,286.5059614008731
2023-04-08,Nationwide,277.7012774401453,268.5487684214763
2023-04-15,Nationwide,245.66804242462385,245.62738200330656
2023-04-22,Nationwide,213.3908448811988,223.4597614096173
2023-04-29,Nationwide,241.52714650828483,236.30068650700784
2023-05-06,Nationwide,238.30468812770897,238.0521796236244
2023-05-13,Nationwide,233.56717872262536,233.75973979339028
2023-05-20,Nationwide,229.9850357421312,224.7247316806024
2023-05-27,Nationwide,194.8410683924639,199.71749938643936
2023-06-03,Nationwide,188.95568700664936,187.96984685212337
2023-06-10,Nationwide,177.155264693679,177.7436500734507
2023-06-17,Nationwide,168.88515465933898,167.86799997683684
2023-06-24,Nationwide,154.51211652998617,165.2580018722722
2023-07-01,Nationwide,204.6143904543493,197.6730071250578
2023-07-08,Nationwide,213.0683644029632,219.1470407520095
2023-07-15,Nationwide,257.9943964458548,252.46519428309804
2023-07-22,Nationwide,269.74521551220573,279.6919773555747
2023-07-29,Nationwide,341.17660563877035,338.72751868123333
2023-08-05,Nationwide,397.913474020113,406.3232691547857
2023-08-12,Nationwide,505.1091132094917,490.49949671919904
2023-08-19,Nationwide,524.6470534571147,523.4778079001816
2023-08-26,Nationwide,537.1695203631392,556.171925240065
2023-09-02,Nationwide,663.7064165307185,639.4064814622828
2023-09-09,Nationwide,644.4437022876839,638.272308129505
2023-09-16,Nationwide,588.1526230955762,580.1129244059438
2023-09-23,Nationwide,483.6233517656741,503.8724499796986
2023-09-30,Nationwide,500.5886697199192,495.7356845450102
2023-10-07,Nationwide,488.4360766247104,470.90022059123777
2023-10-14,Nationwide,371.068347328666,390.6994471077687
2023-10-21,Nationwide,371.4872167072382,375.0436291462135
2023-10-28,Nationwide,393.24456071966216,395.10363641852535
2023-11-04,Nationwide,426.1563589252652,424.2425464151388
2023-11-11,Nationwide,447.58528207010926,449.9249387841369
2023-11-18,Nationwide,483.0521454991188,490.0121843001568
2023-11-25,Nationwide,560.279241734356,579.2429515064612
2023-12-02,Nationwide,751.2885966022245,718.1960865675559
2023-12-09,Nationwide,743.742891262081,763.1481549667361
2023-12-16,Nationwide,852.6287681498686,870.0515077916198
2023-12-23,Nationwide,1066.051082888163,1083.1436895462425
2023-12-30,Nationwide,1382.029037574934,1312.4624437722898
2024-01-06,Nationwide,1280.6074294458392,1254.217888717259
2024-01-13,Nationwide,1020.8485769452628,1030.691142437025
2024-01-20,Nationwide,820.1451173952597,849.0236805004961
2024-01-27,Nationwide,792.7130364766741,810.6835710970468
2024-02-03,Nationwide,873.1041632803244,862.6981754242465
2024-02-10,Nationwide,891.0593629475071,890.061161471229
2024-02-17,Nationwide,903.0253537570215,859.7151160762646
2024-02-24,Nationwide,655.129918481994,682.7686023639768
2024-03-02,Nationwide,573.0665864988641,575.5191725101512
2024-03-09,Nationwide,505.7187705834567,517.3684518243498
2024-03-16,Nationwide,508.269042113408,478.0373728297986
2024-03-23,Nationwide,329.4292979417026,357.7641740045308
2024-03-30,Nationwide,320.5988101469662,316.4444657054783
2024-04-06,Nationwide,286.84225570330244,289.0780188979404
2024-04-13,Nationwide,266.5002804274665,262.9603478496121
2024-04-20,Nationwide,224.91870968450385,226.33886684385016
2024-04-27,Nationwide,191.858081897619,198.470207454996
2020-03-07,Northeast,0.6268061024999999,2.7272249898571426
2020-03-14,Northeast,11.128900539285716,24.12148050764881
2020-03-21,Northeast,99.58647478625,345.2064362412761
2020-03-28,Midwest,87.76972433742333,217.76364954404272
2020-03-28,Northeast,1661.763817763371,1191.1297815989265
2020-03-28,South,18.22231434307568,30.71233124381504
2020-03-28,West,23.94263346107942,32.222077553470555
2020-04-04,Midwest,737.7393503705202,510.5939967903976
2020-04-04,Northeast,400.1369437538252,891.0845009664012
2020-04-04,South,80.67239884677247,64.53549956345189
2020-04-04,West,65.33985392303511,64.50030777225739
2020-04-11,Midwest,24.83685492288189,241.5280615241286
2020-04-11,Northeast,2084.195413019734,1724.3386350613357
2020-04-11,South,46.3010876505458,55.30579552210831
2020-04-11,West,101.69979748032452,88.75764743051798
2020-04-18,Midwest,612.0815990827238,540.1441970867378
2020-04-18,Northeast,1609.1132145352524,1904.2000917187609
2020-04-18,South,65.95802368369417,130.15198563605858
2020-04-18,West,60.40684073877475,96.55435513669106
2020-04-25,Midwest,767.70193126665,716.6371808261283
2020-04-25,Northeast,2904.552279151819,2291.3136622144457
2020-04-25,South,470.778731431029,341.24887961754393
2020-04-25,West,235.9989703847228,191.37479064746788
2020-05-02,Midwest,616.933760807446,585.2421469104149
2020-05-02,Northeast,520.5596421441438,872.472457634935
2020-05-02,South,98.4203282974535,173.4405323970167
2020-05-02,West,143.8460216071412,162.70686911440794
2020-05-09,Midwest,276.0159069660553,308.7994853280075
2020-05-09,Northeast,248.043898081216,289.68880275055784
2020-05-09,South,176.1831497612574,151.85205391287073
2020-05-09,West,164.85815787315997,142.27485081425218
2020-05-16,Midwest,131.79952329637786,145.04640859197605
2020-05-16,Northeast,225.39758203433937,206.90977276185035
2020-05-16,South,107.95939613474138,110.2848190479444
2020-05-16,West,50.37045178573192,65.03273156817052
2020-05-23,Midwest,67.06445140028949,79.04344227425103
2020-05-23,Northeast,91.82441035252856,109.75101864373886
2020-05-23,South,53.688179987443455,71.72555222458715
2020-05-23,West,23.85642439293548,29.79245999927574
2020-05-30,Midwest,74.2033247479704,70.5942515137776
2020-05-30,Northeast,65.81088841797968,70.81973337380167
2020-05-30,South,107.64119726300768,94.7642160364449
2020-05-30,West,32.95861063818061,33.13697061214394
2020-06-06,Midwest,59.68775869049453,93.9801676768886
2020-06-06,Northeast,69.85043621836269,71.00602428766864
2020-06-06,South,84.33232717919522,112.26172679300775
2020-06-06,West,43.13095672720573,46.3790280131881
2020-06-13,Midwest,250.9266465513832,196.56505702324972
2020-06-13,Northeast,80.82351243458135,73.66857748394015
2020-06-13,South,228.5998547782579,203.6463169033532
2020-06-13,West,72.79173053212503,71.81031871698062
2020-06-20,Midwest,115.99599724347144,128.6117814976629
2020-06-20,Northeast,48.86697894695287,50.40071160602253
2020-06-20,South,223.14615512789243,210.6549957198504
2020-06-20,West,96.56403344617785,90.952287520337
2020-06-27,Midwest,56.76005346070846,69.15363047051339
2020-06-27,Northeast,26.11284141374237,32.95333678222482
2020-06-27,South,142.745499029275,218.80417617543563
2020-06-27,West,86.66586080518566,81.84836231071618
2020-07-04,Midwest,71.885571736775,71.02504336614363
2020-07-04,Northeast,44.40167609142655,40.54795964868013
2020-07-04,South,518.6969058076214,432.5388808140149
2020-07-04,West,47.86269719737655,53.38987243688146
2020-07-11,Midwest,81.84791978905334,93.12688585834016
2020-07-11,Northeast,39.56821211263221,42.694705184095305
2020-07-11,South,377.7001626243289,457.797795237891
2020-07-11,West,42.22258502659692,53.74270686799944
2020-07-18,Midwest,159.48406425705264,145.16840703181254
2020-07-18,Northeast,53.49370656261642,48.66389629875684
2020-07-18,South,717.2892151224091,589.4292059440539
2020-07-18,West,105.70320390423242,90.60960202937734
2020-07-25,Midwest,151.22626537361137,146.46761234713745
2020-07-25,Northeast,38.440339429443135,44.35899660176366
2020-07-25,South,289.71821255035803,368.4607231454814
2020-07-25,West,78.62221153273738,86.35453193048592
2020-08-01,Midwest,114.41654833132652,131.06720911883338
2020-08-01,Northeast,58.89891533019296,60.64182088592376
2020-08-01,South,334.602273549047,320.7640029268268
2020-08-01,West,97.93514154773356,91.57896979349512
2020-08-08,Midwest,177.51079601408276,164.9190285228037
2020-08-08,Northeast,89.81492456532752,77.03461769679856
2020-08-08,South,296.45671081441475,284.28270249831513
2020-08-08,West,79.11104103729912,87.37481658078487
2020-08-15,Midwest,165.05443874916463,160.75174095499014
2020-08-15,Northeast,44.04909258928837,50.39863803117117
2020-08-15,South,185.2670981831845,203.062876165946
2020-08-15,West,109.86959378777917,97.69828430164182
2020-08-22,Midwest,126.78189471919951,136.97895533085696
2020-08-22,Northeast,36.38053326454602,38.73553935287277
2020-08-22,South,180.8521534485235,171.72236221498943
2020-08-22,West,67.60028962143524,81.83034846150458
2020-08-29,Midwest,149.69171435917912,143.84603386824702
2020-08-29,Northeast,42.84201046976417,46.8207306884097
2020-08-29,South,121.65846131265808,133.29284942006836
2020-08-29,West,110.7113384955074,98.64373384525102
2020-09-05,Midwest,137.5274510535662,135.46892006934004
2020-09-05,Northeast,73.17580898685553,64.92562501702785
2020-09-05,South,132.2710978212545,121.1706965706672
2020-09-05,West,81.41675946804129,84.41768291991008
2020-09-12,Midwest,113.01200184259638,113.14391090514393
2020-09-12,Northeast,54.008503684980816,57.11155746656934
2020-09-12,South,76.28132682632703,82.92807139679773
2020-09-12,West,70.12772115178794,72.02205410744006
2020-09-19,Midwest,89.2880070069119,97.969632623241
2020-09-19,Northeast,53.45952107263725,54.28936809614657
2020-09-19,South,60.17202325422373,64.10687852984606
2020-09-19,West,70.20468056944732,65.32882284079487
2020-09-26,Midwest,117.65376586920196,108.18301538344194
2020-09-26,Northeast,57.88962060134958,56.92136322606924
2020-09-26,South,67.6718513358544,65.76116474289582
2020-09-26,West,41.026493615192,52.44247922247059
2020-10-03,Midwest,89.19502181693187,102.7574723423677
2020-10-03,Northeast,56.51017587837987,57.11617372527152
2020-10-03,South,63.70755985973357,69.09363745531007
2020-10-03,West,80.34422030460821,74.7710936586124
2020-10-10,Midwest,142.11098091727686,147.94526383167587
2020-10-10,Northeast,58.76671823676003,63.218529821456464
2020-10-10,South,92.0597339570718,95.38830990597258
2020-10-10,West,86.2231871180495,96.6586753409444
2020-10-17,Midwest,230.0326375040158,237.85949082694728
2020-10-17,Northeast,87.73413010331882,85.36880418415417
2020-10-17,South,140.3833637478147,136.00951573246064
2020-10-17,West,154.71508326886033,153.1142666460131
2020-10-24,Midwest,364.9154140283434,363.2114746642032
2020-10-24,Northeast,102.5095864548898,104.3669530934198
2020-10-24,South,162.4639054464333,163.60073627937965
2020-10-24,West,213.60207968258777,195.9161088268115
2020-10-31,Midwest,489.57455436782936,497.9243222957446
2020-10-31,Northeast,128.42924263764084,135.05491030825408
2020-10-31,South,191.3654321427299,189.26803828003963
2020-10-31,West,166.3732509616576,189.0320942396255
2020-11-07,Midwest,664.3323022748069,662.285420629322
2020-11-07,Northeast,194.10290484407128,214.8426473108329
2020-11-07,South,207.6825956628851,238.91661724658783
2020-11-07,West,255.09748190853503,327.0417260225982
2020-11-14,Midwest,826.8087603088745,850.7712827675183
2020-11-14,Northeast,384.2150218510714,370.9733052352672
2020-11-14,South,411.4038886852569,383.2153160584944
2020-11-14,West,775.4871775397914,640.9755802031247
2020-11-21,Midwest,1133.060353094805,1047.175756308765
2020-11-21,Northeast,494.8768391632461,496.0266826257703
2020-11-21,South,445.9937459470535,492.7570225027852
2020-11-21,West,488.8072891510468,523.0779763646428
2020-11-28,Midwest,924.0043651644936,930.0246557094129
2020-11-28,Northeast,612.437717250566,642.7326785141145
2020-11-28,South,761.1632625432404,651.1242630148674
2020-11-28,West,407.7515240438782,428.2967651295339
2020-12-05,Midwest,751.0701205036963,747.5731296916996
2020-12-05,Northeast,911.7683629191766,873.8023171262562
2020-12-05,South,416.0987819691897,511.0259643901741
2020-12-05,West,449.9672054506443,438.2403528215694
2020-12-12,Midwest,557.1539309709187,645.6392184944729
2020-12-12,Northeast,983.3027338302644,972.1542774108063
2020-12-12,South,640.5973959210455,604.0119928000905
2020-12-12,West,421.8217710829608,456.1904436224352
2020-12-19,Midwest,894.1494665794658,884.4112339888428
2020-12-19,Northeast,987.9463662246033,971.5179968176556
2020-12-19,South,645.5835911471718,622.6524146118069
2020-12-19,West,599.8883719521231,557.4816585605496
2020-12-26,Midwest,1172.7156066442744,1028.5930719043351
2020-12-26,Northeast,894.0197821772558,907.217746606026
2020-12-26,South,512.9827271611085,533.4977006221278
2020-12-26,West,523.5146924718441,536.8247963399402
2021-01-02,Midwest,586.5465382694471,771.8346669128014
2021-01-02,Northeast,879.2809847025289,904.3459873518822
2021-01-02,South,503.47170394116137,574.3082435159919
2021-01-02,West,527.0016362001419,518.869470418745
2021-01-09,Midwest,1112.1062417547455,881.8830090653105
2021-01-09,Northeast,1014.932203123922,962.4471788360694
2021-01-09,South,918.9799181701976,789.8931797458039
2021-01-09,West,481.69558524005777,485.8942239909919
2021-01-16,Northeast,835.6732758181996,843.7398193762477
2021-01-16,South,559.9677018528708,605.3224051808412
2021-01-16,West,461.581366785578,428.8416020235222
2021-01-23,Midwest,256.3265491034339,465.4069154180802
2021-01-23,Northeast,704.8136098607656,703.1466734726669
2021-01-23,South,473.08370550336633,466.29763789214553
2021-01-23,West,245.0285597587637,272.9859125699206
2021-01-30,Midwest,655.02905434,545.6506651385719
2021-01-30,Northeast,563.9523255747392,557.6663080163665
2021-01-30,South,345.483303486537,356.586541045051
2021-01-30,West,196.2198695988906,192.64782270272428
2021-02-06,Midwest,397.461224367997,387.29501857622967
2021-02-06,Northeast,385.3749359384768,398.7090398454223
2021-02-06,South,284.50232682079155,275.4518762580231
2021-02-06,West,125.9788980620197,142.9086778950194
2021-02-13,Midwest,78.89615964538979,146.6484631918459
2021-02-13,Northeast,286.8021697438874,305.53290823143533
2021-02-13,South,169.21864677843553,182.7436658033757
2021-02-13,West,157.31660552314702,135.27614498042306
2021-02-20,Midwest,166.84491620151925,139.5280441051917
2021-02-20,Northeast,300.6138344745856,291.6780837219697
2021-02-20,South,135.0850808857206,141.86843512173223
2021-02-20,West,56.41154972793055,73.0498042492146
2021-02-27,Midwest,90.89244017968323,106.52943909126346
2021-02-27,Northeast,260.81099468958894,269.13563321240366
2021-02-27,South,141.65164040907544,151.28719216121002
2021-02-27,West,55.33602106041843,54.08167471077565
2021-03-06,Midwest,108.76195762732864,98.4719777265193
2021-03-06,Northeast,270.95598604148057,256.1679931667516
2021-03-06,South,206.03151044523776,196.0993738528881
2021-03-06,West,46.73441429504961,45.35484000515922
2021-03-13,Midwest,64.89159567011801,80.33140809811884
2021-03-13,Northeast,192.37302014499824,215.09611499949708
2021-03-13,South,210.81856092730217,194.4391502752301
2021-03-13,West,29.855361790338414,41.646542665951536
2021-03-20,Midwest,113.6601082809124,97.95900753157336
2021-03-20,Northeast,250.1286233755088,241.82437964809628
2021-03-20,South,117.3291474969341,137.40520151723925
2021-03-20,West,83.72339453930596,78.78380476941017
2021-03-27,Midwest,68.22201639567253,83.50884535596123
2021-03-27,Northeast,258.0587642415443,262.18205736798353
2021-03-27,South,144.29605818839693,144.87502938786272
2021-03-27,West,107.95388866889876,103.6300257662968
2021-04-03,Midwest,114.50489827216484,120.07228158238864
2021-04-03,Northeast,290.72866386621536,281.81199212164614
2021-04-03,South,174.73679607665468,171.38205288071575
2021-04-03,West,106.24120538287964,106.61612104462456
2021-04-10,Midwest,194.19208001,184.55023209702748
2021-04-10,Northeast,269.8985330234712,268.3048522012152
2021-04-10,South,185.0490747892789,177.79509221928222
2021-04-10,West,106.77801606733014,107.05263157469352
2021-04-17,Midwest,216.02817427,208.62094524333327
2021-04-17,Northeast,239.50631724719105,232.52463408885217
2021-04-17,South,151.83745808192322,151.51057972934294
2021-04-17,West,108.96251979596096,113.46347679032564
2021-04-24,Midwest,193.42089437,196.2066409752652
2021-04-24,Northeast,167.22400252087775,175.03267603942354
2021-04-24,South,116.66457125908596,119.64198731825616
2021-04-24,West,138.1527654907798,129.42325319346142
2021-05-01,Midwest,187.52809410159105,174.0569031963541
2021-05-01,Northeast,141.793728905839,138.83012930568896
2021-05-01,South,99.35618079126988,95.80011344851933
2021-05-01,West,114.9659374016883,112.43919280450616
2021-05-08,Midwest,100.8081484017605,116.75101836080763
2021-05-08,Northeast,98.58185768989992,103.97400137697096
2021-05-08,South,60.71138626695041,68.1610731405953
2021-05-08,West,76.61864172950406,77.11401898442381
2021-05-15,Midwest,109.74542245621286,106.29964482148353
2021-05-15,Northeast,87.72284859638708,84.80878213720585
2021-05-15,South,66.76471298450033,63.431142503552
2021-05-15,West,41.24360958683831,53.53607548185023
2021-05-22,Midwest,98.00803070228903,87.12637209506151
2021-05-22,Northeast,59.37944074778687,60.59107789581258
2021-05-22,South,52.81661681636031,51.184470543339785
2021-05-22,West,79.62337281424406,75.07597892907664
2021-05-29,Midwest,20.980687305,33.95052362314501
2021-05-29,Northeast,38.30585578734092,39.662029550740215
2021-05-29,South,29.07564301009712,34.2792860528481
2021-05-29,West,90.7187727306452,90.8886711331832
2021-06-05,Midwest,21.77236181658101,23.43582979084556
2021-06-05,Northeast,25.36931340729076,31.11427059830644
2021-06-05,South,36.55652746033982,42.79406861127149
2021-06-05,West,102.8335630622742,91.40939802553277
2021-06-12,Midwest,32.544844173749304,31.315187319649525
2021-06-12,Northeast,46.90251417333472,44.83030951142283
2021-06-12,South,81.46265881617258,71.69124264871347
2021-06-12,West,46.40336317345455,59.085950678670976
2021-06-19,Midwest,35.93938540631891,38.42995291645244
2021-06-19,Northeast,56.002486967907416,52.30235559297196
2021-06-19,South,67.74029316725068,70.93099324302132
2021-06-19,West,66.06868831593344,66.94686339218953
2021-06-26,Midwest,54.27733169968968,46.85412158342093
2021-06-26,Northeast,42.90167151286732,46.47991262215013
2021-06-26,South,73.16212797295267,72.99473316688014
2021-06-26,West,91.0030639159488,87.1538798206509
2021-07-03,Midwest,28.07601729544793,32.9659459347368
2021-07-03,Northeast,51.27030271352413,51.647160554609
2021-07-03,South,77.57959394221946,83.55160885824178
2021-07-03,West,92.84233494417671,94.72707812725235
2021-07-10,Midwest,31.2142747269394,35.21849973083321
2021-07-10,Northeast,61.90008096069011,61.17581990491353
2021-07-10,South,117.82914940762022,121.72559680008186
2021-07-10,West,105.99006507085852,105.20135786043836
2021-07-17,Midwest,58.37788218179371,63.57937063305249
2021-07-17,Northeast,68.18429287319664,77.65612297326392
2021-07-17,South,181.45738922779088,198.67269080170072
2021-07-17,West,114.40555193501928,122.41755553895898
2021-07-24,Midwest,116.75042034420076,109.56567452986936
2021-07-24,Northeast,131.29948538610682,139.30030124009065
2021-07-24,South,348.37743849142066,351.88784777680866
2021-07-24,West,170.8930604228181,182.3670532170767
